"Name","cluster"
"MEAE_00017442","1"
"MEAE_00017442","1"
"MEAE_00017444","2"
"MEAE_00017444","1"
"MEAE_00017444","1"
"MEAE_00017444","1"
"MEAE_00017444","1"
"MEAE_00017447","1"
"MEAE_00017446","1"
"MEAE_00017447","1"
"MEAE_00017446","1"
"MEAE_00017451","1"
"MEAE_00017451","1"
"MEAE_00017457","1"
"MEAE_00017451","1"
"MEAE_00017457","1"
"MEAE_00017451","1"
"MEAE_00017457","1"
"MEAE_00017451","1"
"MEAE_00017457","1"
"MEAE_00017463","2"
"MEAE_00017468","2"
"MEAE_00017469","2"
"MEAE_00017478","1"
"MEAE_00017479","1"
"MEAE_00017478","1"
"MEAE_00017479","1"
"MEAE_00017481","1"
"MEAE_00017489","1"
"MEAE_00017488","1"
"MEAE_00017489","1"
"MEAE_00017488","1"
"MEAE_00017493","2"
"MEAE_00017506","2"
"MEAE_00017506","1"
"MEAE_00017519","2"
"MEAE_00017522","2"
"MEAE_00017519","2"
"MEAE_00017522","2"
"MEAE_00017523","2"
"MEAE_00017523","2"
"MEAE_00017523","2"
"MEAE_00017523","1"
"MEAE_00017523","2"
"MEAE_00017526","2"
"MEAE_00017527","2"
"MEAE_00017532","2"
"MEAE_00017531","2"
"MEAE_00017532","2"
"MEAE_00017531","2"
"MEAE_00017537","2"
"MEAE_00017537","1"
"MEAE_00017546","1"
"MEAE_00017550","2"
"MEAE_00017550","1"
"MEAE_00017571","2"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017579","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017580","1"
"MEAE_00017575","1"
"MEAE_00017580","1"
"MEAE_00017575","1"
"MEAE_00017582","1"
"MEAE_00017575","1"
"MEAE_00017582","1"
"MEAE_00017583","1"
"MEAE_00017575","1"
"MEAE_00017575","1"
"MEAE_00017584","1"
"MEAE_00017589","1"
"MEAE_00017591","1"
"MEAE_00017592","1"
"MEAE_00017599","1"
"MEAE_00017599","1"
"MEAE_00017601","2"
"MEAE_00017601","2"
"MEAE_00017604","1"
"MEAE_00017604","2"
"MEAE_00017606","2"
"MEAE_00017611","2"
"MEAE_00017611","2"
"MEAE_00017614","2"
"MEAE_00017614","2"
"MEAE_00017615","2"
"MEAE_00017615","2"
"MEAE_00017615","2"
"MEAE_00017615","2"
"MEAE_00017622","1"
"MEAE_00017625","2"
"MEAE_00017633","1"
"MEAE_00017632","1"
"MEAE_00017633","1"
"MEAE_00017632","1"
"MEAE_00017633","1"
"MEAE_00017634","1"
"MEAE_00017633","1"
"MEAE_00017634","1"
"MEAE_00017635","1"
"MEAE_00017636","1"
"MEAE_00017638","1"
"MEAE_00017644","1"
"MEAE_00017648","1"
"MEAE_00017644","1"
"MEAE_00017648","1"
"MEAE_00017644","1"
"MEAE_00017648","1"
"MEAE_00017644","1"
"MEAE_00017648","1"
"MEAE_00017657","1"
"MEAE_00017656","1"
"MEAE_00017662","2"
"MEAE_00017662","2"
"MEAE_00017675","2"
"MEAE_00017684","2"
"MEAE_00017687","2"
"MEAE_00017684","2"
"MEAE_00017687","2"
"MEAE_00017684","1"
"MEAE_00017687","1"
"MEAE_00017684","2"
"MEAE_00017687","2"
"MEAE_00017684","2"
"MEAE_00017687","2"
"MEAE_00017698","1"
"MEAE_00017708","2"
"MEAE_00017708","2"
"MEAE_00017713","1"
"MEAE_00017713","1"
"MEAE_00017723","1"
"MEAE_00017726","1"
"MEAE_00017723","1"
"MEAE_00017723","2"
"MEAE_00017723","2"
"MEAE_00017723","2"
"MEAE_00017728","1"
"MEAE_00017728","1"
"MEAE_00017728","1"
"MEAE_00017729","1"
"MEAE_00017728","2"
"MEAE_00017729","2"
"MEAE_00017728","1"
"MEAE_00017729","1"
"MEAE_00017728","1"
"MEAE_00017730","1"
"MEAE_00017728","2"
"MEAE_00017728","2"
"MEAE_00017728","2"
"MEAE_00017728","2"
"MEAE_00017728","2"
"MEAE_00017735","1"
"MEAE_00017740","1"
"MEAE_00017740","1"
"MEAE_00017743","1"
"MEAE_00017743","1"
"MEAE_00017745","2"
"MEAE_00017745","2"
"MEAE_00017745","2"
"MEAE_00017754","1"
"MEAE_00017753","1"
"MEAE_00017754","2"
"MEAE_00017754","1"
"MEAE_00017754","2"
"MEAE_00017754","2"
"MEAE_00017754","2"
"MEAE_00017754","1"
"MEAE_00017754","1"
"MEAE_00017754","1"
"MEAE_00017754","1"
"MEAE_00017754","1"
"MEAE_00017765","1"
"MEAE_00017754","1"
"MEAE_00017766","1"
"MEAE_00017754","1"
"MEAE_00017767","1"
"MEAE_00017754","1"
"MEAE_00017768","1"
"MEAE_00017754","2"
"MEAE_00017769","2"
"MEAE_00017754","2"
"MEAE_00017769","2"
"MEAE_00017771","1"
"MEAE_00017772","1"
"MEAE_00017779","1"
"MEAE_00017779","1"
"MEAE_00017783","1"
"MEAE_00017785","1"
"MEAE_00017785","1"
"MEAE_00017793","2"
"MEAE_00017809","2"
"MEAE_00017809","2"
"MEAE_00017809","1"
"MEAE_00017809","2"
"MEAE_00017813","1"
"MEAE_00017814","1"
"MEAE_00017818","1"
"MEAE_00017817","1"
"MEAE_00017827","1"
"MEAE_00017831","1"
"MEAE_00017827","1"
"MEAE_00017831","1"
"MEAE_00017827","1"
"MEAE_00017831","1"
"MEAE_00017827","1"
"MEAE_00017831","1"
"MEAE_00017831","2"
"MEAE_00017831","1"
"MEAE_00017831","1"
"MEAE_00017831","1"
"MEAE_00017834","1"
"MEAE_00017831","1"
"MEAE_00017834","1"
"MEAE_00017831","1"
"MEAE_00017834","1"
"MEAE_00017831","1"
"MEAE_00017831","1"
"MEAE_00017837","1"
"MEAE_00017831","2"
"MEAE_00017837","2"
"MEAE_00017831","1"
"MEAE_00017837","1"
"MEAE_00017831","1"
"MEAE_00017837","1"
"MEAE_00017831","1"
"MEAE_00017837","1"
"MEAE_00017831","1"
"MEAE_00017838","1"
"MEAE_00017831","2"
"MEAE_00017838","2"
"MEAE_00017831","1"
"MEAE_00017839","1"
"MEAE_00017840","1"
"MEAE_00017844","2"
"MEAE_00017854","1"
"MEAE_00017886","1"
"MEAE_00017896","1"
"MEAE_00017896","1"
"MEAE_00017897","2"
"MEAE_00017899","2"
"MEAE_00017899","1"
"MEAE_00017899","1"
"MEAE_00017903","1"
"MEAE_00017899","1"
"MEAE_00017903","1"
"MEAE_00017913","1"
"MEAE_00017914","1"
"MEAE_00017917","1"
"MEAE_00017916","1"
"MEAE_00017918","1"
"MEAE_00017917","1"
"MEAE_00017918","2"
"MEAE_00017917","2"
"MEAE_00017918","1"
"MEAE_00017917","1"
"MEAE_00017918","1"
"MEAE_00017917","1"
"MEAE_00017918","1"
"MEAE_00017917","1"
"MEAE_00017918","1"
"MEAE_00017917","1"
"MEAE_00017919","1"
"MEAE_00017920","1"
"MEAE_00017919","1"
"MEAE_00017920","1"
"MEAE_00017919","1"
"MEAE_00017920","1"
"MEAE_00017919","1"
"MEAE_00017920","1"
"MEAE_00017919","1"
"MEAE_00017920","1"
"MEAE_00017919","2"
"MEAE_00017924","1"
"MEAE_00017926","1"
"MEAE_00017930","2"
"MEAE_00017932","1"
"MEAE_00017932","1"
"MEAE_00017932","2"
"MEAE_00017932","1"
"MEAE_00017933","1"
"MEAE_00017932","1"
"MEAE_00017933","1"
"MEAE_00017932","1"
"MEAE_00017932","1"
"MEAE_00017932","1"
"MEAE_00017932","1"
"MEAE_00017934","2"
"MEAE_00017934","1"
"MEAE_00017936","1"
"MEAE_00017936","1"
"MEAE_00017936","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017938","1"
"MEAE_00017937","1"
"MEAE_00017937","1"
"MEAE_00017939","1"
"MEAE_00017937","1"
"MEAE_00017939","1"
"MEAE_00017937","1"
"MEAE_00017939","1"
"MEAE_00017937","1"
"MEAE_00017939","1"
"MEAE_00017937","1"
"MEAE_00017941","1"
"MEAE_00017943","2"
"MEAE_00017944","2"
"MEAE_00017943","2"
"MEAE_00017943","1"
"MEAE_00017958","2"
"MEAE_00017960","1"
"MEAE_00017961","1"
"MEAE_00017968","1"
"MEAE_00017968","1"
"MEAE_00017969","1"
"MEAE_00017968","2"
"MEAE_00017972","1"
"MEAE_00017980","1"
"MEAE_00017982","1"
"MEAE_00017985","2"
"MEAE_00017986","2"
"MEAE_00017985","1"
"MEAE_00017986","1"
"MEAE_00017985","1"
"MEAE_00017986","1"
"MEAE_00017990","2"
"MEAE_00017994","2"
"MEAE_00017999","1"
"MEAE_00017999","1"
"MEAE_00018008","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","1"
"MEAE_00018013","2"
"MEAE_00018014","2"
"MEAE_00018013","2"
"MEAE_00018013","2"
"MEAE_00018021","1"
"MEAE_00018021","2"
"MEAE_00018022","2"
"MEAE_00018021","1"
"MEAE_00018022","1"
"MEAE_00018021","1"
"MEAE_00018024","1"
"MEAE_00018029","1"
"MEAE_00018027","1"
"MEAE_00018032","1"
"MEAE_00018036","1"
"MEAE_00018038","1"
"MEAE_00018047","2"
"MEAE_00018049","2"
"MEAE_00018049","1"
"MEAE_00018053","2"
"MEAE_00018060","1"
"MEAE_00018062","2"
"MEAE_00018061","2"
"MEAE_00018067","2"
"MEAE_00018066","2"
"MEAE_00018066","1"
"MEAE_00018066","1"
"MEAE_00018066","1"
"MEAE_00018066","1"
"MEAE_00018085","1"
"MEAE_00018088","1"
"MEAE_00018093","1"
"MEAE_00018093","1"
"MEAE_00018096","1"
"MEAE_00018098","1"
"MEAE_00018099","1"
"MEAE_00018103","2"
"MEAE_00018103","2"
"MEAE_00018103","2"
"MEAE_00018111","1"
"MEAE_00018111","1"
"MEAE_00018123","1"
"MEAE_00018124","1"
"MEAE_00018123","1"
"MEAE_00018124","1"
"MEAE_00018124","1"
"MEAE_00018140","1"
"MEAE_00018143","1"
"MEAE_00018147","1"
"MEAE_00018153","1"
"MEAE_00018153","2"
"MEAE_00018158","2"
"MEAE_00018153","2"
"MEAE_00018158","2"
"MEAE_00018153","2"
"MEAE_00018158","2"
"MEAE_00018153","1"
"MEAE_00018158","1"
"MEAE_00018153","1"
"MEAE_00018158","1"
"MEAE_00018153","2"
"MEAE_00018158","2"
"MEAE_00018153","2"
"MEAE_00018158","2"
"MEAE_00018160","1"
"MEAE_00018161","1"
"MEAE_00018160","1"
"MEAE_00018161","1"
"MEAE_00018168","1"
"MEAE_00018169","1"
"MEAE_00018168","1"
"MEAE_00018176","1"
"MEAE_00018175","1"
"MEAE_00018182","1"
"MEAE_00018182","1"
"MEAE_00018182","1"
"MEAE_00018200","1"
"MEAE_00018207","1"
"MEAE_00018200","1"
"MEAE_00018200","1"
"MEAE_00018200","1"
"MEAE_00018200","1"
"MEAE_00018200","2"
"MEAE_00018211","2"
"MEAE_00018215","1"
"MEAE_00018215","1"
"MEAE_00018215","2"
"MEAE_00018215","2"
"MEAE_00018215","2"
"MEAE_00018216","2"
"MEAE_00018215","2"
"MEAE_00018216","2"
"MEAE_00018252","2"
"MEAE_00018253","2"
"MEAE_00018252","2"
"MEAE_00018253","2"
"MEAE_00018257","1"
"MEAE_00018266","2"
"MEAE_00018272","2"
"MEAE_00018271","2"
"MEAE_00018271","1"
"MEAE_00018271","1"
"MEAE_00018271","1"
"MEAE_00018271","1"
"MEAE_00018285","1"
"MEAE_00018285","1"
"MEAE_00018285","1"
"MEAE_00018294","2"
"MEAE_00018294","1"
"MEAE_00018295","1"
"MEAE_00018296","1"
"MEAE_00018297","1"
"MEAE_00018300","1"
"MEAE_00018300","1"
"MEAE_00018301","2"
"MEAE_00018308","1"
"MEAE_00018307","1"
"MEAE_00018308","2"
"MEAE_00018324","2"
"MEAE_00018324","2"
"MEAE_00018329","1"
"MEAE_00018337","2"
"MEAE_00018344","1"
"MEAE_00018350","1"
"MEAE_00018349","1"
"MEAE_00018364","1"
"MEAE_00018365","1"
"MEAE_00018364","1"
"MEAE_00018366","1"
"MEAE_00018371","2"
"MEAE_00018371","2"
"MEAE_00018372","1"
"MEAE_00018372","1"
"MEAE_00018372","1"
"MEAE_00018393","2"
"MEAE_00018391","2"
"MEAE_00018393","2"
"MEAE_00018391","2"
"MEAE_00018393","2"
"MEAE_00018391","2"
"MEAE_00018394","2"
"MEAE_00018395","2"
"MEAE_00018397","1"
"MEAE_00018397","1"
"MEAE_00018397","1"
"MEAE_00018397","1"
"MEAE_00018400","1"
"MEAE_00018400","1"
"MEAE_00018411","1"
"MEAE_00018411","2"
"MEAE_00018414","1"
"MEAE_00018414","1"
"MEAE_00018414","2"
"MEAE_00018414","2"
"MEAE_00018414","1"
"MEAE_00018415","1"
"MEAE_00018417","2"
"MEAE_00018417","2"
"MEAE_00018417","2"
"MEAE_00018417","1"
"MEAE_00018419","2"
"MEAE_00018423","1"
"MEAE_00018423","2"
"MEAE_00018431","2"
"MEAE_00018442","1"
"MEAE_00018445","1"
"MEAE_00018454","2"
"MEAE_00018454","2"
"MEAE_00018456","2"
"MEAE_00018455","2"
"MEAE_00018456","2"
"MEAE_00018455","2"
"MEAE_00018460","2"
"MEAE_00018459","2"
"MEAE_00018468","2"
"MEAE_00018468","2"
"MEAE_00018468","1"
"MEAE_00018472","1"
"MEAE_00018471","1"
"MEAE_00018472","1"
"MEAE_00018471","1"
"MEAE_00018472","1"
"MEAE_00018471","1"
"MEAE_00018480","2"
"MEAE_00018485","1"
"MEAE_00018485","1"
"MEAE_00018490","2"
"MEAE_00018490","1"
"MEAE_00018490","1"
"MEAE_00018497","2"
"MEAE_00018499","2"
"MEAE_00018497","2"
"MEAE_00018499","2"
"MEAE_00018500","2"
"MEAE_00018497","2"
"MEAE_00018500","1"
"MEAE_00018497","1"
"MEAE_00018500","2"
"MEAE_00018500","1"
"MEAE_00018502","1"
"MEAE_00018500","1"
"MEAE_00018503","1"
"MEAE_00018500","1"
"MEAE_00018503","1"
"MEAE_00018507","1"
"MEAE_00018506","1"
"MEAE_00018513","1"
"MEAE_00018513","1"
"MEAE_00018513","2"
"MEAE_00018519","2"
"MEAE_00018521","2"
"MEAE_00018559","1"
"MEAE_00018560","1"
"MEAE_00018569","2"
"MEAE_00018576","1"
"MEAE_00018576","1"
"MEAE_00018579","1"
"MEAE_00018576","2"
"MEAE_00018580","2"
"MEAE_00018576","1"
"MEAE_00018581","1"
"MEAE_00018576","1"
"MEAE_00018581","1"
"MEAE_00018586","1"
"MEAE_00018585","1"
"MEAE_00018586","1"
"MEAE_00018585","1"
"MEAE_00018586","1"
"MEAE_00018585","1"
"MEAE_00018586","1"
"MEAE_00018585","1"
"MEAE_00018594","2"
"MEAE_00018605","1"
"MEAE_00018606","1"
"MEAE_00018620","2"
"MEAE_00018626","2"
"MEAE_00018632","2"
"MEAE_00018642","2"
"MEAE_00018654","1"
"MEAE_00018655","1"
"MEAE_00018656","1"
"MEAE_00018656","1"
"MEAE_00018656","1"
"MEAE_00018656","2"
"MEAE_00018660","2"
"MEAE_00018656","1"
"MEAE_00018663","1"
"MEAE_00018656","1"
"MEAE_00018666","1"
"MEAE_00018666","1"
"MEAE_00018666","2"
"MEAE_00018671","2"
"MEAE_00018672","2"
"MEAE_00018671","1"
"MEAE_00018672","1"
"MEAE_00018675","1"
"MEAE_00018680","1"
"MEAE_00018697","1"
"MEAE_00018698","1"
"MEAE_00018697","1"
"MEAE_00018698","2"
"MEAE_00018697","2"
"MEAE_00018700","1"
"MEAE_00018700","1"
"MEAE_00018700","1"
"MEAE_00018700","1"
"MEAE_00018700","1"
"MEAE_00018700","1"
"MEAE_00018700","1"
"MEAE_00018702","2"
"MEAE_00018703","2"
"MEAE_00018705","1"
"MEAE_00018707","2"
"MEAE_00018712","1"
"MEAE_00018721","1"
"MEAE_00018749","1"
"MEAE_00018750","1"
"MEAE_00018751","1"
"MEAE_00018753","2"
"MEAE_00018753","2"
"MEAE_00018753","2"
"MEAE_00018756","2"
"MEAE_00018753","1"
"MEAE_00018759","1"
"MEAE_00018753","2"
"MEAE_00018753","1"
"MEAE_00018769","1"
"MEAE_00018770","1"
"MEAE_00018771","1"
"MEAE_00018772","1"
"MEAE_00018772","1"
"MEAE_00018772","1"
"MEAE_00018772","2"
"MEAE_00018776","2"
"MEAE_00018783","1"
"MEAE_00018784","2"
"MEAE_00018784","2"
"MEAE_00018784","1"
"MEAE_00018788","1"
"MEAE_00018794","1"
"MEAE_00018794","1"
"MEAE_00018794","1"
"MEAE_00018794","1"
"MEAE_00018804","1"
"MEAE_00018808","1"
"MEAE_00018813","1"
"MEAE_00018821","2"
"MEAE_00018821","1"
"MEAE_00018821","1"
"MEAE_00018821","1"
"MEAE_00018823","1"
"MEAE_00018823","1"
"MEAE_00018842","1"
"MEAE_00018855","1"
"MEAE_00018855","1"
"MEAE_00018855","1"
"MEAE_00018855","1"
"MEAE_00018860","1"
"MEAE_00018855","2"
"MEAE_00018855","2"
"MEAE_00018863","2"
"MEAE_00018855","2"
"MEAE_00018863","2"
"MEAE_00018855","2"
"MEAE_00018863","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","2"
"MEAE_00018866","2"
"MEAE_00018855","1"
"MEAE_00018855","1"
"MEAE_00018855","2"
"MEAE_00018873","2"
"MEAE_00018855","2"
"MEAE_00018881","2"
"MEAE_00018887","1"
"MEAE_00018887","1"
"MEAE_00018889","1"
"MEAE_00018889","1"
"MEAE_00018892","2"
"MEAE_00018893","2"
"MEAE_00018892","1"
"MEAE_00018896","1"
"MEAE_00018892","1"
"MEAE_00018896","2"
"MEAE_00018892","2"
"MEAE_00018899","1"
"MEAE_00018898","1"
"MEAE_00018902","2"
"MEAE_00018901","2"
"MEAE_00018906","1"
"MEAE_00018913","2"
"MEAE_00018918","2"
"MEAE_00018919","2"
"MEAE_00018918","2"
"MEAE_00018919","2"
"MEAE_00018921","2"
"MEAE_00018920","2"
"MEAE_00018932","2"
"MEAE_00018943","2"
"MEAE_00018944","2"
"MEAE_00018943","2"
"MEAE_00018944","2"
"MEAE_00018946","2"
"MEAE_00018947","2"
"MEAE_00018946","2"
"MEAE_00018947","2"
"MEAE_00018946","1"
"MEAE_00018947","1"
"MEAE_00018946","1"
"MEAE_00018947","1"
"MEAE_00018946","2"
"MEAE_00018948","2"
"MEAE_00018946","1"
"MEAE_00018948","1"
"MEAE_00018946","1"
"MEAE_00018949","1"
"MEAE_00018946","2"
"MEAE_00018954","1"
"MEAE_00018953","1"
"MEAE_00018954","2"
"MEAE_00018953","2"
"MEAE_00018958","2"
"MEAE_00018958","2"
"MEAE_00018963","2"
"MEAE_00018965","1"
"MEAE_00018969","2"
"MEAE_00018970","2"
"MEAE_00018969","1"
"MEAE_00018970","1"
"MEAE_00018980","2"
"MEAE_00018984","2"
"MEAE_00018984","2"
"MEAE_00018990","1"
"MEAE_00018989","1"
"MEAE_00018994","1"
"MEAE_00018994","1"
"MEAE_00019000","1"
"MEAE_00019010","1"
"MEAE_00019011","1"
"MEAE_00019010","1"
"MEAE_00019011","1"
"MEAE_00019010","1"
"MEAE_00019011","1"
"MEAE_00019010","1"
"MEAE_00019012","1"
"MEAE_00019010","2"
"MEAE_00019013","2"
"MEAE_00019017","1"
"MEAE_00019017","1"
"MEAE_00019019","1"
"MEAE_00019020","1"
"MEAE_00019023","1"
"MEAE_00019025","1"
"MEAE_00019027","1"
"MEAE_00019028","2"
"MEAE_00019028","1"
"MEAE_00019028","1"
"MEAE_00019028","1"
"MEAE_00019028","1"
"MEAE_00019028","1"
"MEAE_00019028","1"
"MEAE_00019028","1"
"MEAE_00019030","1"
"MEAE_00019031","1"
"MEAE_00019030","1"
"MEAE_00019030","1"
"MEAE_00019032","1"
"MEAE_00019035","1"
"MEAE_00019032","1"
"MEAE_00019035","1"
"MEAE_00019040","2"
"MEAE_00019040","1"
"MEAE_00019044","1"
"MEAE_00019044","1"
"MEAE_00019052","2"
"MEAE_00019052","1"
"MEAE_00019052","2"
"MEAE_00019052","2"
"MEAE_00019054","2"
"MEAE_00019052","2"
"MEAE_00019054","2"
"MEAE_00019056","2"
"MEAE_00019057","2"
"MEAE_00019061","1"
"MEAE_00019061","1"
"MEAE_00019061","1"
"MEAE_00019068","1"
"MEAE_00019069","1"
"MEAE_00019068","1"
"MEAE_00019070","1"
"MEAE_00019068","1"
"MEAE_00019070","1"
"MEAE_00019068","2"
"MEAE_00019068","2"
"MEAE_00019068","2"
"MEAE_00019068","2"
"MEAE_00019074","1"
"MEAE_00019074","1"
"MEAE_00019074","1"
"MEAE_00019086","1"
"MEAE_00019087","1"
"MEAE_00019091","2"
"MEAE_00019092","1"
"MEAE_00019091","1"
"MEAE_00019093","1"
"MEAE_00019091","1"
"MEAE_00019091","1"
"MEAE_00019100","1"
"MEAE_00019100","1"
"MEAE_00019100","1"
"MEAE_00019102","1"
"MEAE_00019112","2"
"MEAE_00019112","2"
"MEAE_00019112","2"
"MEAE_00019118","1"
"MEAE_00019118","1"
"MEAE_00019118","1"
"MEAE_00019118","1"
"MEAE_00019118","1"
"MEAE_00019122","1"
"MEAE_00019118","1"
"MEAE_00019122","1"
"MEAE_00019118","1"
"MEAE_00019122","1"
"MEAE_00019118","1"
"MEAE_00019138","1"
"MEAE_00019132","1"
"MEAE_00019138","2"
"MEAE_00019132","2"
"MEAE_00019132","1"
"MEAE_00019140","1"
"MEAE_00019132","1"
"MEAE_00019132","2"
"MEAE_00019132","1"
"MEAE_00019144","2"
"MEAE_00019152","2"
"MEAE_00019153","2"
"MEAE_00019153","1"
"MEAE_00019153","1"
"MEAE_00019156","1"
"MEAE_00019153","1"
"MEAE_00019156","1"
"MEAE_00019153","1"
"MEAE_00019156","1"
"MEAE_00019153","1"
"MEAE_00019156","1"
"MEAE_00019153","1"
"MEAE_00019156","1"
"MEAE_00019153","1"
"MEAE_00019157","1"
"MEAE_00019153","1"
"MEAE_00019153","1"
"MEAE_00019153","1"
"MEAE_00019153","1"
"MEAE_00019159","1"
"MEAE_00019153","1"
"MEAE_00019159","1"
"MEAE_00019153","1"
"MEAE_00019164","1"
"MEAE_00019153","1"
"MEAE_00019164","1"
"MEAE_00019153","1"
"MEAE_00019164","1"
"MEAE_00019170","1"
"MEAE_00019170","2"
"MEAE_00019171","2"
"MEAE_00019173","1"
"MEAE_00019179","1"
"MEAE_00019179","1"
"MEAE_00019185","1"
"MEAE_00019188","1"
"MEAE_00019195","2"
"MEAE_00019195","2"
"MEAE_00019195","2"
"MEAE_00019195","2"
"MEAE_00019205","1"
"MEAE_00019222","1"
"MEAE_00019225","1"
"MEAE_00019226","1"
"MEAE_00019228","2"
"MEAE_00019230","2"
"MEAE_00019240","1"
"MEAE_00019239","1"
"MEAE_00019240","2"
"MEAE_00019239","2"
"MEAE_00019240","2"
"MEAE_00019239","2"
"MEAE_00019240","2"
"MEAE_00019239","2"
"MEAE_00019240","2"
"MEAE_00019239","2"
"MEAE_00019240","1"
"MEAE_00019241","1"
"MEAE_00019240","2"
"MEAE_00019241","2"
"MEAE_00019265","1"
"MEAE_00019266","1"
"MEAE_00019273","1"
"MEAE_00019274","1"
"MEAE_00019294","1"
"MEAE_00019295","1"
"MEAE_00019298","1"
"MEAE_00019298","1"
"MEAE_00019301","1"
"MEAE_00019298","1"
"MEAE_00019301","1"
"MEAE_00019312","1"
"MEAE_00019329","2"
"MEAE_00019338","2"
"MEAE_00019339","2"
"MEAE_00019338","2"
"MEAE_00019339","2"
"MEAE_00019338","2"
"MEAE_00019339","2"
"MEAE_00019340","1"
"MEAE_00019341","1"
"MEAE_00019343","1"
"MEAE_00019344","1"
"MEAE_00019355","1"
"MEAE_00019355","1"
"MEAE_00019358","1"
"MEAE_00019358","1"
"MEAE_00019360","1"
"MEAE_00019363","1"
"MEAE_00019360","1"
"MEAE_00019363","1"
"MEAE_00019360","2"
"MEAE_00019360","2"
"MEAE_00019369","2"
"MEAE_00019373","1"
"MEAE_00019375","1"
"MEAE_00019373","1"
"MEAE_00019373","1"
"MEAE_00019380","2"
"MEAE_00019380","2"
"MEAE_00019389","1"
"MEAE_00019390","1"
"MEAE_00019391","1"
"MEAE_00019402","1"
"MEAE_00019410","1"
"MEAE_00019413","2"
"MEAE_00019415","2"
"MEAE_00019418","1"
"MEAE_00019426","2"
"MEAE_00019426","2"
"MEAE_00019426","2"
"MEAE_00019444","2"
"MEAE_00019447","2"
"MEAE_00019449","1"
"MEAE_00019449","1"
"MEAE_00019449","2"
"MEAE_00019451","2"
"MEAE_00019453","2"
"MEAE_00019451","2"
"MEAE_00019453","2"
"MEAE_00019451","2"
"MEAE_00019453","2"
"MEAE_00019451","1"
"MEAE_00019455","1"
"MEAE_00019459","1"
"MEAE_00019461","1"
"MEAE_00019479","1"
"MEAE_00019479","1"
"MEAE_00019482","1"
"MEAE_00019479","2"
"MEAE_00019482","2"
"MEAE_00019493","1"
"MEAE_00019493","1"
"MEAE_00019494","1"
"MEAE_00019493","1"
"MEAE_00019502","1"
"MEAE_00019503","1"
"MEAE_00019507","1"
"MEAE_00019508","1"
"MEAE_00019510","1"
"MEAE_00019510","1"
"MEAE_00019514","2"
"MEAE_00019514","1"
"MEAE_00019519","2"
"MEAE_00019520","2"
"MEAE_00019521","1"
"MEAE_00019529","1"
"MEAE_00019528","1"
"MEAE_00019536","2"
"MEAE_00019537","2"
"MEAE_00019536","2"
"MEAE_00019536","1"
"MEAE_00019538","1"
"MEAE_00019542","1"
"MEAE_00019545","1"
"MEAE_00019542","2"
"MEAE_00019547","2"
"MEAE_00019542","2"
"MEAE_00019547","2"
"MEAE_00019542","2"
"MEAE_00019547","2"
"MEAE_00019542","2"
"MEAE_00019547","2"
"MEAE_00019547","1"
"MEAE_00019548","1"
"MEAE_00019549","2"
"MEAE_00019553","2"
"MEAE_00019555","1"
"MEAE_00019559","1"
"MEAE_00019565","2"
"MEAE_00019569","2"
"MEAE_00019573","1"
"MEAE_00019576","2"
"MEAE_00019578","1"
"MEAE_00019578","1"
"MEAE_00019579","1"
"MEAE_00019581","1"
"MEAE_00019586","1"
"MEAE_00019586","1"
"MEAE_00019587","1"
"MEAE_00019594","2"
"MEAE_00019594","1"
"MEAE_00019596","1"
"MEAE_00019594","1"
"MEAE_00019596","1"
"MEAE_00019594","1"
"MEAE_00019596","1"
"MEAE_00019599","2"
"MEAE_00019600","1"
"MEAE_00019599","1"
"MEAE_00019607","1"
"MEAE_00019607","1"
"MEAE_00019608","1"
"MEAE_00019609","1"
"MEAE_00019609","1"
"MEAE_00019613","1"
"MEAE_00019614","2"
"MEAE_00019615","2"
"MEAE_00019614","1"
"MEAE_00019641","2"
"MEAE_00019640","2"
"MEAE_00019641","2"
"MEAE_00019640","2"
"MEAE_00019641","2"
"MEAE_00019640","2"
"MEAE_00019641","2"
"MEAE_00019640","2"
"MEAE_00019641","2"
"MEAE_00019642","2"
